   235    0.55128E+04    0.13109E+01    0.35573E+02    0.27158E+07    0.18557E+04
   236    0.55044E+04    0.13579E+01    0.37221E+02    0.27038E+07    0.18390E+04
   237    0.54954E+04    0.14069E+01    0.38871E+02    0.26918E+07    0.18225E+04
   238    0.54858E+04    0.14580E+01    0.40521E+02    0.26800E+07    0.18061E+04
   239    0.54757E+04    0.15109E+01    0.42171E+02    0.26682E+07    0.17899E+04
   240    0.54648E+04    0.15658E+01    0.43819E+02    0.26565E+07    0.17739E+04
   241    0.54535E+04    0.16228E+01    0.45466E+02    0.26448E+07    0.17580E+04
   242    0.54416E+04    0.16818E+01    0.47110E+02    0.26333E+07    0.17423E+04
   243    0.54291E+04    0.17429E+01    0.48751E+02    0.26218E+07    0.17267E+04
   244    0.54160E+04    0.18060E+01    0.50389E+02    0.26104E+07    0.17113E+04
   245    0.54024E+04    0.18712E+01    0.52022E+02    0.25991E+07    0.16960E+04
   246    0.53882E+04    0.19386E+01    0.53650E+02    0.25879E+07    0.16809E+04
   247    0.53734E+04    0.20080E+01    0.55271E+02    0.25767E+07    0.16659E+04
   248    0.53581E+04    0.20798E+01    0.56886E+02    0.25656E+07    0.16511E+04
   249    0.53424E+04    0.21535E+01    0.58494E+02    0.25546E+07    0.16364E+04
   250    0.53260E+04    0.22295E+01    0.60093E+02    0.25436E+07    0.16219E+04
   251    0.53092E+04    0.23076E+01    0.61685E+02    0.25328E+07    0.16074E+04
   252    0.52918E+04    0.23879E+01    0.63267E+02    0.25220E+07    0.15931E+04
   253    0.52740E+04    0.24703E+01    0.64838E+02    0.25112E+07    0.15790E+04
   254    0.52557E+04    0.25550E+01    0.66398E+02    0.25005E+07    0.15649E+04
   255    0.52368E+04    0.26418E+01    0.67947E+02    0.24899E+07    0.15510E+04
   256    0.52175E+04    0.27310E+01    0.69485E+02    0.24794E+07    0.15372E+04
   257    0.51977E+04    0.28222E+01    0.71004E+02    0.24690E+07    0.15236E+04
   258    0.51774E+04    0.29157E+01    0.72517E+02    0.24586E+07    0.15100E+04
   259    0.51566E+04    0.30114E+01    0.74008E+02    0.24482E+07    0.14966E+04
   260    0.51355E+04    0.31094E+01    0.75493E+02    0.24380E+07    0.14833E+04
   261    0.51139E+04    0.32094E+01    0.76949E+02    0.24278E+07    0.14701E+04
   262    0.50917E+04    0.33119E+01    0.78398E+02    0.24176E+07    0.14570E+04
   263    0.50694E+04    0.34164E+01    0.79834E+02    0.24076E+07    0.14441E+04
   264    0.50465E+04    0.35232E+01    0.81248E+02    0.23976E+07    0.14312E+04
   265    0.50230E+04    0.36321E+01    0.82634E+02    0.23876E+07    0.14185E+04
   266    0.49993E+04    0.37434E+01    0.84013E+02    0.23778E+07    0.14059E+04
   267    0.49750E+04    0.38567E+01    0.85363E+02    0.23680E+07    0.13934E+04
   268    0.49504E+04    0.39723E+01    0.86699E+02    0.23582E+07    0.13810E+04
   269    0.49252E+04    0.40901E+01    0.88014E+02    0.23485E+07    0.13687E+04
   270    0.48998E+04    0.42100E+01    0.89307E+02    0.23389E+07    0.13565E+04
   271    0.48739E+04    0.43319E+01    0.90579E+02    0.23293E+07    0.13445E+04
   272    0.48479E+04    0.44563E+01    0.91822E+02    0.23198E+07    0.13325E+04
   273    0.48213E+04    0.45824E+01    0.93052E+02    0.23104E+07    0.13206E+04
   274    0.47945E+04    0.47109E+01    0.94245E+02    0.23010E+07    0.13089E+04
   275    0.47673E+04    0.48413E+01    0.95423E+02    0.22917E+07    0.12972E+04
   276    0.47399E+04    0.49737E+01    0.96566E+02    0.22824E+07    0.12857E+04
   277    0.47120E+04    0.51083E+01    0.97695E+02    0.22732E+07    0.12742E+04
   278    0.46838E+04    0.52448E+01    0.98787E+02    0.22640E+07    0.12628E+04
   279    0.46554E+04    0.53833E+01    0.99851E+02    0.22549E+07    0.12516E+04
   280    0.46267E+04    0.55238E+01    0.10090E+03    0.22459E+07    0.12404E+04
   281    0.45978E+04    0.56663E+01    0.10191E+03    0.22369E+07    0.12293E+04
   282    0.45684E+04    0.58105E+01    0.10290E+03    0.22280E+07    0.12183E+04
   283    0.45389E+04    0.59567E+01    0.10385E+03    0.22191E+07    0.12074E+04
   284    0.45092E+04    0.61047E+01    0.10478E+03    0.22103E+07    0.11966E+04
   285    0.44792E+04    0.62547E+01    0.10568E+03    0.22015E+07    0.11859E+04
   286    0.44490E+04    0.64063E+01    0.10654E+03    0.21928E+07    0.11752E+04
   287    0.44184E+04    0.65597E+01    0.10738E+03    0.21841E+07    0.11647E+04
   288    0.43878E+04    0.67149E+01    0.10818E+03    0.21755E+07    0.11542E+04
   289    0.43569E+04    0.68717E+01    0.10896E+03    0.21669E+07    0.11438E+04
   290    0.43258E+04    0.70301E+01    0.10970E+03    0.21584E+07    0.11335E+04
   291    0.42946E+04    0.71907E+01    0.11040E+03    0.21500E+07    0.11233E+04
   292    0.42629E+04    0.73524E+01    0.11108E+03    0.21416E+07    0.11132E+04
   293    0.42314E+04    0.75150E+01    0.11172E+03    0.21332E+07    0.11031E+04
   294    0.41996E+04    0.76798E+01    0.11233E+03    0.21249E+07    0.10931E+04
   295    0.41678E+04    0.78454E+01    0.11291E+03    0.21166E+07    0.10832E+04
   296    0.41357E+04    0.80133E+01    0.11345E+03    0.21084E+07    0.10734E+04
   297    0.41035E+04    0.81812E+01    0.11396E+03    0.21002E+07    0.10636E+04
   298    0.40711E+04    0.83514E+01    0.11443E+03    0.20921E+07    0.10539E+04
   299    0.40387E+04    0.85232E+01    0.11486E+03    0.20840E+07    0.10443E+04
   300    0.40061E+04    0.86950E+01    0.11526E+03    0.20760E+07    0.10347E+04
   301    0.39734E+04    0.88683E+01    0.11563E+03    0.20680E+07    0.10253E+04
   302    0.39407E+04    0.90425E+01    0.11597E+03    0.20601E+07    0.10158E+04
   303    0.39080E+04    0.92182E+01    0.11626E+03    0.20522E+07    0.10065E+04
   304    0.38751E+04    0.93954E+01    0.11651E+03    0.20443E+07    0.99721E+03
   305    0.38422E+04    0.95728E+01    0.11673E+03    0.20365E+07    0.98799E+03
   306    0.38093E+04    0.97509E+01    0.11692E+03    0.20287E+07    0.97884E+03
   307    0.37763E+04    0.99298E+01    0.11706E+03    0.20210E+07    0.96975E+03
   308    0.37433E+04    0.10111E+02    0.11718E+03    0.20133E+07    0.96073E+03
   309    0.37104E+04    0.10292E+02    0.11725E+03    0.20057E+07    0.95177E+03
   310    0.36774E+04    0.10472E+02    0.11728E+03    0.19981E+07    0.94288E+03
   311    0.36444E+04    0.10655E+02    0.11728E+03    0.19905E+07    0.93404E+03
   312    0.36115E+04    0.10837E+02    0.11724E+03    0.19830E+07    0.92527E+03
   313    0.35786E+04    0.11020E+02    0.11716E+03    0.19756E+07    0.91657E+03
   314    0.35458E+04    0.11204E+02    0.11706E+03    0.19681E+07    0.90792E+03
   315    0.35130E+04    0.11387E+02    0.11690E+03    0.19607E+07    0.89934E+03
   316    0.34803E+04    0.11572E+02    0.11672E+03    0.19534E+07    0.89082E+03
   317    0.34476E+04    0.11755E+02    0.11649E+03    0.19461E+07    0.88235E+03
   318    0.34150E+04    0.11940E+02    0.11623E+03    0.19388E+07    0.87395E+03
   319    0.33826E+04    0.12124E+02    0.11593E+03    0.19316E+07    0.86561E+03
   320    0.33502E+04    0.12308E+02    0.11560E+03    0.19244E+07    0.85733E+03
   321    0.33180E+04    0.12494E+02    0.11522E+03    0.19173E+07    0.84910E+03
   322    0.32859E+04    0.12677E+02    0.11481E+03    0.19101E+07    0.84094E+03
