   128    0.35194E+04   -0.38784E+02    0.26192E-05   -0.38784E+02    0.10646E+01   -0.77627E-08    0.26192E-05   -0.77627E-08    0.61678E-11
   129    0.35524E+04   -0.39251E+02    0.25657E-05   -0.39251E+02    0.10702E+01   -0.76906E-08    0.25657E-05   -0.76906E-08    0.60382E-11
   130    0.35855E+04   -0.39702E+02    0.25137E-05   -0.39702E+02    0.10754E+01   -0.76131E-08    0.25137E-05   -0.76131E-08    0.59119E-11
   131    0.36185E+04   -0.40141E+02    0.24630E-05   -0.40141E+02    0.10802E+01   -0.75305E-08    0.24630E-05   -0.75305E-08    0.57889E-11
   132    0.36517E+04   -0.40564E+02    0.24136E-05   -0.40564E+02    0.10845E+01   -0.74430E-08    0.24136E-05   -0.74430E-08    0.56691E-11
   133    0.36848E+04   -0.40973E+02    0.23656E-05   -0.40973E+02    0.10884E+01   -0.73513E-08    0.23656E-05   -0.73513E-08    0.55524E-11
   134    0.37179E+04   -0.41364E+02    0.23187E-05   -0.41364E+02    0.10918E+01   -0.72560E-08    0.23187E-05   -0.72560E-08    0.54388E-11
   135    0.37511E+04   -0.41740E+02    0.22732E-05   -0.41740E+02    0.10947E+01   -0.71574E-08    0.22732E-05   -0.71574E-08    0.53280E-11
   136    0.37841E+04   -0.42097E+02    0.22288E-05   -0.42097E+02    0.10970E+01   -0.70563E-08    0.22288E-05   -0.70563E-08    0.52202E-11
   137    0.38171E+04   -0.42437E+02    0.21855E-05   -0.42437E+02    0.10990E+01   -0.69532E-08    0.21855E-05   -0.69532E-08    0.51151E-11
   138    0.38500E+04   -0.42759E+02    0.21434E-05   -0.42759E+02    0.11004E+01   -0.68485E-08    0.21434E-05   -0.68485E-08    0.50128E-11
   139    0.38828E+04   -0.43063E+02    0.21023E-05   -0.43063E+02    0.11014E+01   -0.67428E-08    0.21023E-05   -0.67428E-08    0.49131E-11
   140    0.39156E+04   -0.43348E+02    0.20623E-05   -0.43348E+02    0.11019E+01   -0.66367E-08    0.20623E-05   -0.66367E-08    0.48160E-11
   141    0.39482E+04   -0.43612E+02    0.20233E-05   -0.43612E+02    0.11018E+01   -0.65306E-08    0.20233E-05   -0.65306E-08    0.47213E-11
   142    0.39809E+04   -0.43857E+02    0.19853E-05   -0.43857E+02    0.11013E+01   -0.64253E-08    0.19853E-05   -0.64253E-08    0.46291E-11
   143    0.40134E+04   -0.44083E+02    0.19482E-05   -0.44083E+02    0.11004E+01   -0.63211E-08    0.19482E-05   -0.63211E-08    0.45392E-11
   144    0.40458E+04   -0.44288E+02    0.19120E-05   -0.44288E+02    0.10989E+01   -0.62186E-08    0.19120E-05   -0.62186E-08    0.44516E-11
   145    0.40780E+04   -0.44472E+02    0.18767E-05   -0.44472E+02    0.10971E+01   -0.61184E-08    0.18767E-05   -0.61184E-08    0.43662E-11
   146    0.41103E+04   -0.44635E+02    0.18422E-05   -0.44635E+02    0.10946E+01   -0.60210E-08    0.18422E-05   -0.60210E-08    0.42828E-11
   147    0.41423E+04   -0.44776E+02    0.18086E-05   -0.44776E+02    0.10918E+01   -0.59269E-08    0.18086E-05   -0.59269E-08    0.42015E-11
   148    0.41741E+04   -0.44895E+02    0.17757E-05   -0.44895E+02    0.10885E+01   -0.58368E-08    0.17757E-05   -0.58368E-08    0.41222E-11
