   170    0.48194E+04    0.92001E+00    0.00000E+00   -0.41365E+02    0.80634E-07    0.20582E-03   -0.80564E-06
   171    0.48456E+04    0.90933E+00    0.00000E+00   -0.40908E+02    0.80207E-07    0.20360E-03   -0.80216E-06
   172    0.48715E+04    0.89848E+00    0.00000E+00   -0.40425E+02    0.79784E-07    0.20141E-03   -0.79814E-06
   173    0.48970E+04    0.88747E+00    0.00000E+00   -0.39915E+02    0.79364E-07    0.19926E-03   -0.79352E-06
   174    0.49221E+04    0.87657E+00    0.00000E+00   -0.39380E+02    0.78947E-07    0.19714E-03   -0.78824E-06
   175    0.49470E+04    0.86551E+00    0.00000E+00   -0.38817E+02    0.78534E-07    0.19505E-03   -0.78224E-06
   176    0.49713E+04    0.85449E+00    0.00000E+00   -0.38226E+02    0.78123E-07    0.19299E-03   -0.77547E-06
   177    0.49953E+04    0.84344E+00    0.00000E+00   -0.37610E+02    0.77716E-07    0.19096E-03   -0.76795E-06
   178    0.50189E+04    0.83259E+00    0.00000E+00   -0.36967E+02    0.77312E-07    0.18896E-03   -0.75972E-06
   179    0.50421E+04    0.82164E+00    0.00000E+00   -0.36297E+02    0.76911E-07    0.18700E-03   -0.75080E-06
   180    0.50650E+04    0.81080E+00    0.00000E+00   -0.35601E+02    0.76513E-07    0.18506E-03   -0.74123E-06
   181    0.50874E+04    0.80009E+00    0.00000E+00   -0.34879E+02    0.76118E-07    0.18315E-03   -0.73104E-06
   182    0.51093E+04    0.78956E+00    0.00000E+00   -0.34130E+02    0.75727E-07    0.18126E-03   -0.72026E-06
   183    0.51308E+04    0.77915E+00    0.00000E+00   -0.33355E+02    0.75338E-07    0.17941E-03   -0.70892E-06
   184    0.51519E+04    0.76893E+00    0.00000E+00   -0.32553E+02    0.74952E-07    0.17758E-03   -0.69706E-06
   185    0.51726E+04    0.75905E+00    0.00000E+00   -0.31727E+02    0.74570E-07    0.17578E-03   -0.68471E-06
   186    0.51925E+04    0.74937E+00    0.00000E+00   -0.30874E+02    0.74190E-07    0.17400E-03   -0.67189E-06
   187    0.52123E+04    0.74001E+00    0.00000E+00   -0.29995E+02    0.73813E-07    0.17225E-03   -0.65865E-06
   188    0.52316E+04    0.73098E+00    0.00000E+00   -0.29091E+02    0.73439E-07    0.17052E-03   -0.64502E-06
   189    0.52503E+04    0.72230E+00    0.00000E+00   -0.28161E+02    0.73068E-07    0.16881E-03   -0.63102E-06
   190    0.52689E+04    0.71403E+00    0.00000E+00   -0.27208E+02    0.72700E-07    0.16713E-03   -0.61669E-06
   191    0.52866E+04    0.70619E+00    0.00000E+00   -0.26228E+02    0.72334E-07    0.16548E-03   -0.60206E-06
   192    0.53039E+04    0.69880E+00    0.00000E+00   -0.25223E+02    0.71972E-07    0.16384E-03   -0.58716E-06
   193    0.53207E+04    0.69190E+00    0.00000E+00   -0.24196E+02    0.71612E-07    0.16223E-03   -0.57202E-06
   194    0.53371E+04    0.68552E+00    0.00000E+00   -0.23143E+02    0.71255E-07    0.16063E-03   -0.55669E-06
   195    0.53529E+04    0.67970E+00    0.00000E+00   -0.22067E+02    0.70900E-07    0.15906E-03   -0.54118E-06
   196    0.53682E+04    0.67448E+00    0.00000E+00   -0.20967E+02    0.70548E-07    0.15751E-03   -0.52553E-06
   197    0.53830E+04    0.66989E+00    0.00000E+00   -0.19844E+02    0.70199E-07    0.15597E-03   -0.50978E-06
   198    0.53973E+04    0.66596E+00    0.00000E+00   -0.18699E+02    0.69853E-07    0.15446E-03   -0.49395E-06
   199    0.54111E+04    0.66273E+00    0.00000E+00   -0.17531E+02    0.69509E-07    0.15296E-03   -0.47808E-06
   200    0.54244E+04    0.66022E+00    0.00000E+00   -0.16341E+02    0.69167E-07    0.15148E-03   -0.46220E-06
   201    0.54371E+04    0.65849E+00    0.00000E+00   -0.15129E+02    0.68829E-07    0.15002E-03   -0.44633E-06
   202    0.54493E+04    0.65756E+00    0.00000E+00   -0.13896E+02    0.68492E-07    0.14857E-03   -0.43048E-06
   203    0.54610E+04    0.65747E+00    0.00000E+00   -0.12641E+02    0.68158E-07    0.14714E-03   -0.41466E-06
   204    0.54719E+04    0.65826E+00    0.00000E+00   -0.11368E+02    0.67827E-07    0.14573E-03   -0.39886E-06
   205    0.54824E+04    0.65996E+00    0.00000E+00   -0.10073E+02    0.67498E-07    0.14433E-03   -0.38308E-06
   206    0.54922E+04    0.66262E+00    0.00000E+00   -0.87583E+01    0.67172E-07    0.14295E-03   -0.36733E-06
   207    0.55015E+04    0.66626E+00    0.00000E+00   -0.74244E+01    0.66848E-07    0.14159E-03   -0.35161E-06
   208    0.55101E+04    0.67092E+00    0.00000E+00   -0.60716E+01    0.66527E-07    0.14024E-03   -0.33591E-06
   209    0.55180E+04    0.67664E+00    0.00000E+00   -0.47003E+01    0.66208E-07    0.13890E-03   -0.32024E-06
   210    0.55254E+04    0.68346E+00    0.00000E+00   -0.33113E+01    0.65891E-07    0.13759E-03   -0.30459E-06
   211    0.55322E+04    0.69141E+00    0.00000E+00   -0.19047E+01    0.65576E-07    0.13628E-03   -0.28898E-06
   212    0.55383E+04    0.70053E+00    0.00000E+00   -0.48148E+00    0.65264E-07    0.13499E-03   -0.27339E-06
   213    0.55439E+04    0.71086E+00    0.00000E+00    0.95852E+00    0.64954E-07    0.13372E-03   -0.25784E-06
   214    0.55488E+04    0.72239E+00    0.00000E+00    0.24141E+01    0.64647E-07    0.13246E-03   -0.24231E-06
   215    0.55531E+04    0.73531E+00    0.00000E+00    0.38844E+01    0.64342E-07    0.13122E-03   -0.22682E-06
   216    0.55567E+04    0.74944E+00    0.00000E+00    0.53702E+01    0.64039E-07    0.12999E-03   -0.21136E-06
   217    0.55599E+04    0.76493E+00    0.00000E+00    0.68693E+01    0.63738E-07    0.12877E-03   -0.19594E-06
   218    0.55624E+04    0.78180E+00    0.00000E+00    0.83820E+01    0.63440E-07    0.12757E-03   -0.18054E-06
   219    0.55643E+04    0.80002E+00    0.00000E+00    0.99093E+01    0.63143E-07    0.12638E-03   -0.16519E-06
   220    0.55656E+04    0.81976E+00    0.00000E+00    0.11447E+02    0.62849E-07    0.12520E-03   -0.14987E-06
